id,country_id,position,created_at,full_name,ht_player_id,team_type,status,notes,last_seen_at,dob,ht_age_years,ht_age_days,training_type,trainer_level,assistants,intensity,stamina_share,ideal_training_score,actual_training_score,nationality,specialty,injury,transfer_listed,age_years,age_days,tsi,experience,leadership,form,stamina,keeper,defending,playmaking,wing,passing,scoring,set_pieces,caps_nt,caps_u21,is_international,category,source,imported_at,note,ht_id,team_id,age,skill_gk,skill_def,skill_pm,skill_wing,skill_pass,skill_score,skill_sp,wage,stamina_pct,training_last,training_now,updated_at
515,,,2026-01-19 16:10:17.667138,Renato Skoko,459219055,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,32,91,264650,14,5,7,7,,,,,,,,1,8,true,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,16,5,15,3,3,,,,,2026-01-19 16:10:34.844536+00
516,,,2026-01-19 16:10:17.667138,Renato Šeat,459600485,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,32,62,171190,11,4,6,8,,,,,,,,8,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,10,10,13,17,12,,,,,2026-01-19 16:10:34.844536+00
517,,,2026-01-19 16:10:17.667138,Robin Omerzel,466068493,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,29,105,260040,7,6,5,7,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,4,6,3,14,18,4,,,,,2026-01-19 16:10:34.844536+00
518,,,2026-01-19 16:10:17.667138,Roko Dabčević,455754803,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,34,19,62040,18,1,5,7,,,,,,,,0,7,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,14,8,16,14,3,,,,,2026-01-19 16:10:34.844536+00
519,,,2026-01-19 16:10:17.667138,Ronald Okoš,464022563,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,30,54,267710,14,4,7,8,,,,,,,,0,10,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,10,15,10,4,8,,,,,2026-01-19 16:10:34.844536+00
520,,,2026-01-19 16:10:17.667138,Rudi Rapić,449877579,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,36,19,33020,24,2,8,5,,,,,,,,27,27,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,10,17,2,12,5,14,,,,,2026-01-19 16:10:34.844536+00
521,,,2026-01-19 16:10:17.667138,Rudolf Glavić,470253947,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,28,66,295180,9,4,7,6,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,9,16,4,4,13,,,,,2026-01-19 16:10:34.844536+00
522,,,2026-01-19 16:10:17.667138,Rudolf Lulić,465946398,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,29,86,445620,12,4,6,7,,,,,,,,8,21,true,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,15,18,7,8,1,,,,,2026-01-19 16:10:34.844536+00
523,,,2026-01-19 16:10:17.667138,Rudolf Rubeša,465896052,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,29,85,350730,9,2,8,8,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,4,9,4,15,16,6,,,,,2026-01-19 16:10:34.844536+00
524,,,2026-01-19 16:10:17.667138,Samuel Jukić,469926146,NT,active,,,,,,,,,,,,,Hrvatska,,,false,28,87,396770,8,2,6,6,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,10,15,11,3,1,,,,,2026-01-19 16:10:34.844536+00
525,,,2026-01-19 16:10:17.667138,Samuel 'Petrarka' Patriarka,471610924,NT,active,,,,,,,,,,,,,Hrvatska,,,false,27,107,533930,13,1,8,8,,,,,,,,4,17,true,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,10,16,8,3,8,,,,,2026-01-19 16:10:34.844536+00
526,,,2026-01-19 16:10:17.667138,Sandro Bačak,461650747,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,63,270890,10,3,7,8,,,,,,,,2,6,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,18,3,12,7,14,,,,,2026-01-19 16:10:34.844536+00
527,,,2026-01-19 16:10:17.667138,Sandro Sencar,449731903,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,36,29,34230,28,6,7,6,,,,,,,,48,24,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,11,16,1,12,7,16,,,,,2026-01-19 16:10:34.844536+00
528,,,2026-01-19 16:10:17.667138,Saša Ćosić,456971568,NT,active,,,,,,,,,,,,,Hrvatska,,,false,33,63,90340,12,4,6,7,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,17,4,10,8,14,,,,,2026-01-19 16:10:34.844536+00
529,,,2026-01-19 16:10:17.667138,Saša Skejić,463784545,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,30,102,310030,12,6,8,6,,,,,,,,7,0,true,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,15,3,9,6,1,,,,,2026-01-19 16:10:34.844536+00
530,,,2026-01-19 16:10:17.667138,Silvio Orlovac,468712322,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,29,29,392270,11,2,5,8,,,,,,,,6,8,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,8,16,17,9,7,1,,,,,2026-01-19 16:10:34.844536+00
531,,,2026-01-19 16:10:17.667138,Siniša Porenta,459626635,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,32,84,168170,9,3,7,6,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,18,14,9,8,3,2,,,,,2026-01-19 16:10:34.844536+00
532,,,2026-01-19 16:10:17.667138,Slaven Isaković,460883374,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,32,0,154700,8,6,7,7,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,8,16,3,2,2,,,,,2026-01-19 16:10:34.844536+00
533,,,2026-01-19 16:10:17.667138,Slaven 'Skala' Mirković,460856862,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,103,310840,15,3,6,8,,,,,,,,2,16,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,16,17,10,5,11,,,,,2026-01-19 16:10:34.844536+00
534,,,2026-01-19 16:10:17.667138,Slaven Surjan,466192879,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,29,61,385830,8,2,8,6,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,2,4,16,5,10,17,3,,,,,2026-01-19 16:10:34.844536+00
535,,,2026-01-19 16:10:17.667138,Stanko 'Sarma' Gregorić,458397902,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,33,10,117080,15,2,7,8,,,,,,,,10,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,2,11,18,5,11,8,12,,,,,2026-01-19 16:10:34.844536+00
536,,,2026-01-19 16:10:17.667138,Stanko Peranović,458227299,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,33,22,115990,11,3,6,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,13,17,13,9,1,7,,,,,2026-01-19 16:10:34.844536+00
537,,,2026-01-19 16:10:17.667138,Stanko Selihar,449418479,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,36,41,28750,27,2,6,6,,,,,,,,36,25,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,10,16,2,11,6,17,,,,,2026-01-19 16:10:34.844536+00
538,,,2026-01-19 16:10:17.667138,Stipo 'Pepito' Ferić,465301558,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,29,104,447290,11,5,7,8,,,,,,,,0,8,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,9,18,6,10,14,9,,,,,2026-01-19 16:10:34.844536+00
539,,,2026-01-19 16:10:17.667138,Stipo Herceg,458655753,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,32,106,281190,15,5,7,6,,,,,,,,0,11,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,7,15,2,16,16,2,,,,,2026-01-19 16:10:34.844536+00
540,,,2026-01-19 16:10:17.667138,Stjepan Zeljko,461752355,NT,active,,,,,,,,,,,,,Hrvatska,,,false,31,55,236750,10,3,4,7,,,,,,,,1,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,18,3,12,12,9,,,,,2026-01-19 16:10:34.844536+00
541,,,2026-01-19 16:10:17.667138,Sven Džindo,463665337,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,30,73,308670,10,5,8,6,,,,,,,,0,13,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,9,6,15,3,7,,,,,2026-01-19 16:10:34.844536+00
542,,,2026-01-19 16:10:17.667138,Sven Juravić,463400388,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,30,91,333930,12,5,5,7,,,,,,,,0,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,17,17,11,7,1,,,,,2026-01-19 16:10:34.844536+00
543,,,2026-01-19 16:10:17.667138,Sven Piglić,458671487,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,32,104,190310,10,6,8,6,,,,,,,,0,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,6,17,17,10,5,8,,,,,2026-01-19 16:10:34.844536+00
544,,,2026-01-19 16:10:17.667138,Šimun Kalabrić,456009044,NT,active,,,,,,,,,,,,,Hrvatska,Timski igrač,,false,34,18,36410,11,3,5,6,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,17,4,11,4,6,,,,,2026-01-19 16:10:34.844536+00
545,,,2026-01-19 16:10:17.667138,Šimun Petrić,455869647,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,34,9,40340,13,2,7,7,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,11,17,4,10,9,14,,,,,2026-01-19 16:10:34.844536+00
546,,,2026-01-19 16:10:17.667138,Šimun Radman,470854854,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,28,42,220600,7,7,6,6,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,4,5,5,14,16,8,,,,,2026-01-19 16:10:34.844536+00
547,,,2026-01-19 16:10:17.667138,Šimun Strikoman,456705642,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,33,85,139530,14,2,7,7,,,,,,,,4,6,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,7,16,17,11,5,12,,,,,2026-01-19 16:10:34.844536+00
548,,,2026-01-19 16:10:17.667138,Šimun Šuker,459307583,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,32,84,107420,18,2,7,7,,,,,,,,35,0,false,Vratar,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,20,16,3,4,3,2,22,,,,,2026-01-19 16:10:34.844536+00
549,,,2026-01-19 16:10:17.667138,Toma Plavčić,462744718,NT,active,,,,,,,,,,,,,Hrvatska,,,false,31,10,233280,11,6,5,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,17,5,13,10,11,,,,,2026-01-19 16:10:34.844536+00
550,,,2026-01-19 16:10:17.667138,Toma Smirčić,465194284,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,30,0,462540,10,5,8,8,,,,,,,,1,0,true,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,9,18,3,13,10,5,,,,,2026-01-19 16:10:34.844536+00
551,,,2026-01-19 16:10:17.667138,Tome Šeks,472440179,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,27,60,484450,12,4,7,8,,,,,,,,0,13,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,10,15,8,3,8,,,,,2026-01-19 16:10:34.844536+00
552,,,2026-01-19 16:10:17.667138,Tomislav Njavro,463937642,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,30,53,431210,11,3,8,7,,,,,,,,3,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,15,18,9,8,2,,,,,2026-01-19 16:10:34.844536+00
553,,,2026-01-19 16:10:17.667138,Tomo Škorlić,461322133,NT,active,,,,,,,,,,,,,Hrvatska,,,false,31,88,307890,11,6,7,7,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,14,17,2,13,4,4,,,,,2026-01-19 16:10:34.844536+00
554,,,2026-01-19 16:10:17.667138,Toni Maričić,473506038,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,27,6,481820,8,6,8,7,,,,,,,,3,4,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,2,13,6,15,15,4,,,,,2026-01-19 16:10:34.844536+00
555,,,2026-01-19 16:10:17.667138,Tvrtko Pešun,450847899,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,35,92,37380,20,4,7,5,,,,,,,,44,3,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,2,13,11,11,15,4,,,,,2026-01-19 16:10:34.844536+00
556,,,2026-01-19 16:10:17.667138,Tvrtko Pinčić,468598950,NT,active,,,,,,,,,,,,,Hrvatska,,,false,29,35,277170,8,4,6,7,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,2,16,10,5,2,,,,,2026-01-19 16:10:34.844536+00
557,,,2026-01-19 16:10:17.667138,Tvrtko Sekereš,460727626,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,32,13,100500,13,4,7,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,16,3,6,10,21,,,,,2026-01-19 16:10:34.844536+00
558,,,2026-01-19 16:10:17.667138,Tvrtko Šen,463981062,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,30,51,393920,11,3,8,6,,,,,,,,3,13,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,13,17,4,2,4,,,,,2026-01-19 16:10:34.844536+00
559,,,2026-01-19 16:10:17.667138,Valentin Ožaković,459738580,NT,active,,,,,,,,,,,,,Hrvatska,,,false,32,54,182460,11,4,7,5,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,4,10,10,5,,,,,2026-01-19 16:10:34.844536+00
560,,,2026-01-19 16:10:17.667138,Valentin Rudić,456037898,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,34,1,99380,13,6,6,8,,,,,,,,0,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,14,13,16,6,1,12,,,,,2026-01-19 16:10:34.844536+00
561,,,2026-01-19 16:10:17.667138,Valter Tica,457670804,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,33,46,135100,14,3,7,8,,,,,,,,0,7,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,14,17,3,12,4,15,,,,,2026-01-19 16:10:34.844536+00
562,,,2026-01-19 16:10:17.667138,Vanja Pirović,465925495,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,29,82,376740,12,3,6,8,,,,,,,,0,12,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,5,12,8,8,,,,,2026-01-19 16:10:34.844536+00
563,,,2026-01-19 16:10:17.667138,Velimir 'Veljac' Bajlo,461752201,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,58,291940,11,4,7,8,,,,,,,,8,0,true,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,19,2,11,10,8,,,,,2026-01-19 16:10:34.844536+00
564,,,2026-01-19 16:10:17.667138,Vice Pečušak,460308702,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,32,35,225330,12,4,7,7,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,17,5,15,4,2,,,,,2026-01-19 16:10:34.844536+00
565,,,2026-01-19 16:10:17.667138,Viktor Oltran,462656763,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,31,15,229380,10,5,5,8,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,15,2,8,2,5,,,,,2026-01-19 16:10:34.844536+00
566,,,2026-01-19 16:10:17.667138,Vito Ban,458290339,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,33,17,158890,12,3,7,7,,,,,,,,0,4,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,2,16,6,16,13,7,,,,,2026-01-19 16:10:34.844536+00
567,,,2026-01-19 16:10:17.667138,Vito Peruza,466065129,NT,active,,,,,,,,,,,,,Hrvatska,,,false,29,72,272950,8,5,6,7,,,,,,,,0,1,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,10,5,15,5,11,,,,,2026-01-19 16:10:34.844536+00
568,,,2026-01-19 16:10:17.667138,Vitomir Grgeč,459286922,NT,active,,,,,,,,,,,,,Hrvatska,,,false,32,98,137880,12,4,7,8,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,19,5,11,5,3,1,,,,,2026-01-19 16:10:34.844536+00
569,,,2026-01-19 16:10:17.667138,Vitomir Sedić,462434038,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,31,236130,12,5,7,6,,,,,,,,2,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,9,16,16,4,9,8,,,,,2026-01-19 16:10:34.844536+00
570,,,2026-01-19 16:10:17.667138,Vjekoslav Brada,465058896,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,30,9,302440,12,6,7,7,,,,,,,,0,7,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,15,13,9,3,7,,,,,2026-01-19 16:10:34.844536+00
571,,,2026-01-19 16:10:17.667138,Vladimir Batalija,456786634,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,33,79,118980,13,4,6,7,,,,,,,,0,2,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,6,16,17,10,7,10,,,,,2026-01-19 16:10:34.844536+00
572,,,2026-01-19 16:10:17.667138,Vlado Bunić,463962107,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,30,57,265790,8,6,6,6,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,4,4,14,18,2,,,,,2026-01-19 16:10:34.844536+00
573,,,2026-01-19 16:10:17.667138,Vlaho Jadrešić,452255154,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,35,52,47080,22,3,6,5,,,,,,,,32,1,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,15,16,12,5,14,,,,,2026-01-19 16:10:34.844536+00
574,,,2026-01-19 16:10:17.667138,Vlatko Moharić,460094247,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,32,56,163530,11,1,6,8,,,,,,,,3,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,12,6,14,16,13,,,,,2026-01-19 16:10:34.844536+00
575,,,2026-01-19 16:10:17.667138,Vlatko Šarin,461643173,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,31,68,368680,12,3,8,6,,,,,,,,0,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,17,17,11,7,1,,,,,2026-01-19 16:10:34.844536+00
576,,,2026-01-19 16:10:17.667138,Vojko Bašetić,456052706,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,33,111,69660,15,1,8,7,,,,,,,,0,1,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,10,14,9,1,14,,,,,2026-01-19 16:10:34.844536+00
577,,,2026-01-19 16:10:17.667138,Vojko Krušlin,452986083,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,35,23,40470,16,7,5,7,,,,,,,,1,1,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,13,10,10,16,13,,,,,2026-01-19 16:10:34.844536+00
578,,,2026-01-19 16:10:17.667138,Vuk Džunić,461174267,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,99,279750,13,1,7,8,,,,,,,,2,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,15,16,9,6,13,,,,,2026-01-19 16:10:34.844536+00
579,,,2026-01-19 16:10:17.667138,Zdenko Bošotina,462627906,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,18,259600,11,4,6,6,,,,,,,,11,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,16,5,13,3,1,,,,,2026-01-19 16:10:34.844536+00
580,,,2026-01-19 16:10:17.667138,Zlatan Carević,459397798,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,32,77,249420,13,4,6,8,,,,,,,,3,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,4,17,18,9,5,2,,,,,2026-01-19 16:10:34.844536+00
581,,,2026-01-19 16:10:17.667138,Zoran Bilokapić,460822528,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,32,21,157660,11,5,7,8,,,,,,,,2,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,2,9,13,10,17,15,,,,,2026-01-19 16:10:34.844536+00
582,,,2026-01-19 16:10:17.667138,Zvonimir Gadže,456011919,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,34,2,91400,19,3,4,7,,,,,,,,9,17,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,17,3,8,3,17,,,,,2026-01-19 16:10:34.844536+00
583,,,2026-01-19 16:10:17.667138,Zvonimir Mirošević,462762032,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,31,7,370790,14,6,7,7,,,,,,,,3,23,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,15,18,12,2,12,,,,,2026-01-19 16:10:34.844536+00
584,,,2026-01-19 16:10:17.667138,Zvonko Bačelić,450967939,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,35,85,39960,13,6,7,6,,,,,,,,34,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,10,8,14,16,10,,,,,2026-01-19 16:10:34.844536+00
585,,,2026-01-19 16:10:17.667138,Žan Rušev,466022738,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,29,78,138230,8,3,6,6,,,,,,,,3,0,false,Vratar,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,20,13,3,2,8,3,20,,,,,2026-01-19 16:10:34.844536+00
586,,,2026-01-19 16:10:17.667138,Žarko Butić,465149556,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,30,31,343310,12,3,6,6,,,,,,,,0,1,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,14,18,6,10,4,1,,,,,2026-01-19 16:10:34.844536+00
